internal_record_id,functional_record_id,household_id,first_name,middle_name,last_name,full_name,given_name,gender,birth_date,estimated_age,marital_status,phone_numbers,emails,foundational_id,foundational_id_masked,education_level,language_code,image_file,country,region,district,ward,village,latitude,longitude,altitude,plus_code,address_line_1,address_line_2,postal_code,country_code,primary_livelihood,secondary_livelihood,employment_status,coping_strategies_index,mobile_phone_type,disability_status,orphanhood_flag,chronic_illness_flag,displacement_status,pastoralist_classification,high_mobility_indicator,plw_status,plw_status_date,livestock,land,shocks,disabilities,programs
i0430,IND-0430,,Michael,,Parker,Michael Parker,Michael Parker,MALE,1972-06-06,54,DIVORCED,"[{""type"": ""mobile"", ""number"": ""+10000000430"", ""is_primary"": true}]",,6580427322,XXXXXX7322,HIGHER_EDUCATION,en,images/IND-0430.jpg,kamuntu,jasiri,ndoto,pamoja,biluya,10.4769,67.4779,67,04AB+74,16110 Todd Canyon,Sector 8,000430,KM,SERVICES,,RETIRED,6,BASIC,,,,,,,,,[],"[{""land_access"": ""TRUE"", ""land_size"": 7.81, ""productive_assets"": ""[\""TRACTOR\""]""}]","[{""shock_type"": ""FLOOD"", ""shock_date"": ""2025-03-24"", ""shock_period"": ""2025-Q1"", ""coping_strategy"": ""CS_SEEK_AID""}]",[],"[{""program_name"": ""PROG_CASH_TRANSFER"", ""program_start_date"": ""2025-09-10"", ""program_exit_date"": null}, {""program_name"": ""PROG_EDUCATION_SUPPORT"", ""program_start_date"": ""2025-03-21"", ""program_exit_date"": null}]"
i0431,IND-0431,,Christina,,Johnson,Christina Johnson,Christina Johnson,FEMALE,2015-04-29,11,SINGLE,"[{""type"": ""mobile"", ""number"": ""+10000000431"", ""is_primary"": true}]",,1249900899,XXXXXX0899,ILLITERATE,en,images/IND-0431.jpg,kamuntu,kilima,pembe,soko,bere,19.5571,66.5979,185,95AB+65,1401 Contreras Throughway,Sector 9,000431,KM,,,,,,NO,TRUE,FALSE,IDP,SETTLED,FALSE,NO,,[],[],[],[],[]
i0432,IND-0432,,Anne,,Martinez,Anne Martinez,Anne Martinez,FEMALE,1974-09-07,51,MARRIED,"[{""type"": ""mobile"", ""number"": ""+10000000432"", ""is_primary"": true}]",,7711463369,XXXXXX3369,HIGHER_EDUCATION,en,images/IND-0432.jpg,kamuntu,chakula,makali,tano,biluri,13.282,68.2932,176,32AB+82,325 Christopher Vista,Sector 1,000432,KM,AGRICULTURE,AGRICULTURE,RETIRED,6,NONE,,,,,,,,,[],[],"[{""shock_type"": ""DROUGHT"", ""shock_date"": ""2025-03-14"", ""shock_period"": ""2025-Q1"", ""coping_strategy"": ""CS_SELL_ASSETS""}]",[],[]
i0433,IND-0433,,Nichole,,Ramirez,Nichole Ramirez,Nichole Ramirez,FEMALE,2026-05-05,0,SINGLE,"[{""type"": ""mobile"", ""number"": ""+10000000433"", ""is_primary"": true}]",,4421940259,XXXXXX0259,,en,images/IND-0433.jpg,kamuntu,kilima,karamu,hasara,bilota,12.7937,65.7407,207,27AB+57,2893 Cory Prairie Apt. 833,Sector 2,000433,KM,,,,,,NO,FALSE,FALSE,IDP,SETTLED,FALSE,NO,,[],[],[],"[{""disability_domain"": ""VISION"", ""disability_severity"": ""SOME_DIFFICULTY""}, {""disability_domain"": ""HEARING"", ""disability_severity"": ""SOME_DIFFICULTY""}]",[]
i0434,IND-0434,,Tracey,Karen,Jackson,Tracey Karen Jackson,Tracey Karen Jackson,FEMALE,1983-06-01,43,MARRIED,"[{""type"": ""mobile"", ""number"": ""+10000000434"", ""is_primary"": true}]",beltrancorey@example.org,9638455978,XXXXXX5978,BASIC,en,images/IND-0434.jpg,kamuntu,chakula,rafiki,eneza,biluma,19.5301,70.5382,252,95AB+05,9271 Mary Light Suite 383,Sector 3,000434,KM,WAGE_LABOR,SERVICES,SELF_EMPLOYED,3,NONE,,,,,,,,,"[{""livestock_species"": ""CAMEL"", ""livestock_counts"": ""BAND_1_5""}, {""livestock_species"": ""CHICKEN"", ""livestock_counts"": ""BAND_11_20""}, {""livestock_species"": ""SHEEP"", ""livestock_counts"": ""BAND_11_20""}]","[{""land_access"": ""TRUE"", ""land_size"": 1.99, ""productive_assets"": ""[\""OTHER\""]""}, {""land_access"": ""TRUE"", ""land_size"": 9.31, ""productive_assets"": ""[\""PLOUGH\""]""}, {""land_access"": ""TRUE"", ""land_size"": 0.98, ""productive_assets"": ""[\""OTHER\""]""}]",[],[],"[{""program_name"": ""PROG_EDUCATION_SUPPORT"", ""program_start_date"": ""2023-11-04"", ""program_exit_date"": null}]"
i0435,IND-0435,,Jennifer,,Juarez,Jennifer Juarez,Jennifer Juarez,FEMALE,2014-01-02,12,SINGLE,"[{""type"": ""mobile"", ""number"": ""+10000000435"", ""is_primary"": true}]",,6761104130,XXXXXX4130,CAN_READ_AND_WRITE,en,images/IND-0435.jpg,kamuntu,jasiri,simba,tanzu,bilusu,17.9824,65.9716,57,79AB+59,71827 Bush Point Apt. 157,Sector 4,000435,KM,,,,,,NO,FALSE,FALSE,HOST_COMMUNITY,SETTLED,FALSE,NO,,[],[],[],[],[]
i0436,IND-0436,,Ashley,,Campbell,Ashley Campbell,Ashley Campbell,FEMALE,1944-01-11,82,MARRIED,"[{""type"": ""mobile"", ""number"": ""+10000000436"", ""is_primary"": true}]",,3773055184,XXXXXX5184,BASIC,en,images/IND-0436.jpg,kamuntu,kilima,karamu,damu,bilizo,18.4581,71.4727,278,84AB+14,738 Roberts Walk Suite 317,Sector 5,000436,KM,BUSINESS_TRADE,,RETIRED,3,BASIC,NO,FALSE,FALSE,HOST_COMMUNITY,SETTLED,FALSE,NO,,[],"[{""land_access"": ""TRUE"", ""land_size"": 7.62, ""productive_assets"": ""[\""OTHER\"", \""PLOUGH\""]""}]",[],[],[]
i0437,IND-0437,,Teresa,,Richardson,Teresa Richardson,Teresa Richardson,FEMALE,2009-10-17,16,SINGLE,"[{""type"": ""mobile"", ""number"": ""+10000000437"", ""is_primary"": true}]",,3301610601,XXXXXX0601,BASIC,en,images/IND-0437.jpg,kamuntu,chakula,makali,cheka,biluqa,16.3108,67.3585,254,63AB+73,716 Mills Springs,Sector 6,000437,KM,LIVESTOCK,,EMPLOYED,5,NONE,NO,FALSE,FALSE,HOST_COMMUNITY,SETTLED,FALSE,NO,,[],[],[],[],[]
i0438,IND-0438,,Bradley,Richard,Thomas,Bradley Richard Thomas,Bradley Richard Thomas,MALE,2024-05-16,2,SINGLE,"[{""type"": ""mobile"", ""number"": ""+10000000438"", ""is_primary"": true}]",,4618105265,XXXXXX5265,,en,images/IND-0438.jpg,kamuntu,kilima,pembe,soko,bere,19.5571,66.539,202,95AB+65,215 Matthew Ranch,Sector 7,000438,KM,,,,,,YES,FALSE,FALSE,HOST_COMMUNITY,SETTLED,FALSE,NO,,[],[],[],[],[]
i0439,IND-0439,,Sarah,,Powell,Sarah Powell,Sarah Powell,FEMALE,2000-10-13,25,MARRIED,"[{""type"": ""mobile"", ""number"": ""+10000000439"", ""is_primary"": true}]",,5667760951,XXXXXX0951,CAN_READ_AND_WRITE,en,images/IND-0439.jpg,kamuntu,kilima,pembe,upande,bigi,18.0177,67.9672,262,80AB+79,7499 Avila Unions,Sector 8,000439,KM,GOVT_EMPLOYMENT,,UNEMPLOYED,2,NONE,NO,FALSE,FALSE,HOST_COMMUNITY,SETTLED,FALSE,NO,,"[{""livestock_species"": ""GOATS"", ""livestock_counts"": ""BAND_6_10""}, {""livestock_species"": ""CHICKEN"", ""livestock_counts"": ""BAND_11_20""}, {""livestock_species"": ""SHEEP"", ""livestock_counts"": ""BAND_6_10""}]",[],"[{""shock_type"": ""JOB_LOSS"", ""shock_date"": ""2025-01-19"", ""shock_period"": ""2025-Q1"", ""coping_strategy"": ""CS_SEEK_AID""}]",[],"[{""program_name"": ""PROG_HEALTH_INSURANCE"", ""program_start_date"": ""2025-01-22"", ""program_exit_date"": null}]"
i0440,IND-0440,,Maria,Thomas,Ross,Maria Thomas Ross,Maria Thomas Ross,FEMALE,2000-08-27,25,MARRIED,"[{""type"": ""mobile"", ""number"": ""+10000000440"", ""is_primary"": true}]",,4922824898,XXXXXX4898,CAN_READ_AND_WRITE,en,images/IND-0440.jpg,kamuntu,jasiri,simba,walizo,biluva,13.5544,71.5125,173,35AB+15,8427 David Overpass Suite 320,Sector 9,000440,KM,LIVESTOCK,WAGE_LABOR,EMPLOYED,4,NONE,,,,,,,,,[],"[{""land_access"": ""TRUE"", ""land_size"": 2.79, ""productive_assets"": null}]","[{""shock_type"": ""JOB_LOSS"", ""shock_date"": ""2025-06-20"", ""shock_period"": ""2025-Q2"", ""coping_strategy"": ""CS_SEEK_AID""}, {""shock_type"": ""JOB_LOSS"", ""shock_date"": ""2025-11-19"", ""shock_period"": ""2025-Q4"", ""coping_strategy"": ""CS_REDUCE_MEALS""}]",[],"[{""program_name"": ""PROG_FOOD_AID"", ""program_start_date"": ""2025-07-13"", ""program_exit_date"": null}]"
i0441,IND-0441,,Ariana,,Brown,Ariana Brown,Ariana Brown,FEMALE,1968-10-06,57,MARRIED,"[{""type"": ""mobile"", ""number"": ""+10000000441"", ""is_primary"": true}]",jimenezanthony@example.org,2405905813,XXXXXX5813,CAN_READ_AND_WRITE,en,images/IND-0441.jpg,kamuntu,kilima,karamu,damu,biliza,18.1469,67.0798,290,81AB+70,524 Kathleen Shore Suite 734,Sector 1,000441,KM,CRAFT,,UNEMPLOYED,5,NONE,NO,FALSE,FALSE,HOST_COMMUNITY,SETTLED,FALSE,NO,,[],"[{""land_access"": ""FALSE"", ""land_size"": null, ""productive_assets"": ""[\""TRACTOR\""]""}, {""land_access"": ""TRUE"", ""land_size"": 6.67, ""productive_assets"": ""[\""TRACTOR\""]""}, {""land_access"": ""TRUE"", ""land_size"": 6.85, ""productive_assets"": ""[\""OTHER\"", \""PLOUGH\""]""}]",[],[],[]
i0442,IND-0442,,Matthew,,Henry,Matthew Henry,Matthew Henry,MALE,1968-10-16,57,SINGLE,"[{""type"": ""mobile"", ""number"": ""+10000000442"", ""is_primary"": true}]",amy88@example.org,9779041827,XXXXXX1827,ILLITERATE,en,images/IND-0442.jpg,kamuntu,kilima,karamu,kobe,billah,18.3948,70.3972,135,83AB+03,1675 Ramos Camp,Sector 2,000442,KM,SERVICES,,EMPLOYED,6,SMARTPHONE,,,,,,,,,[],[],[],[],[]
i0443,IND-0443,,Amanda,Michelle,Hawkins,Amanda Michelle Hawkins,Amanda Michelle Hawkins,FEMALE,1975-10-20,50,MARRIED,"[{""type"": ""mobile"", ""number"": ""+10000000443"", ""is_primary"": true}]",,6121944541,XXXXXX4541,BASIC,en,images/IND-0443.jpg,kamuntu,kilima,pembe,wingi,bielu,14.2277,66.2319,162,42AB+62,276 Larry Loaf Suite 197,Sector 3,000443,KM,LIVESTOCK,,UNEMPLOYED,0,BASIC,NO,FALSE,TRUE,IDP,SETTLED,FALSE,NO,,"[{""livestock_species"": ""GOATS"", ""livestock_counts"": ""BAND_1_5""}, {""livestock_species"": ""GOATS"", ""livestock_counts"": ""BAND_6_10""}, {""livestock_species"": ""SHEEP"", ""livestock_counts"": ""BAND_6_10""}]",[],[],[],[]
i0444,IND-0444,,Matthew,Ashley,Jennings,Matthew Ashley Jennings,Matthew Ashley Jennings,MALE,2022-12-26,3,SINGLE,"[{""type"": ""mobile"", ""number"": ""+10000000444"", ""is_primary"": true}]",,1439698549,XXXXXX8549,,en,images/IND-0444.jpg,kamuntu,kilima,nyani,pika,bilili,15.8343,70.8349,119,58AB+08,280 Baker Ramp Suite 954,Sector 4,000444,KM,,,,,,NO,FALSE,FALSE,HOST_COMMUNITY,SETTLED,FALSE,NO,,[],[],[],[],[]
i0445,IND-0445,,Erica,,Johnson,Erica Johnson,Erica Johnson,FEMALE,2014-07-01,11,SINGLE,"[{""type"": ""mobile"", ""number"": ""+10000000445"", ""is_primary"": true}]",,2905452099,XXXXXX2099,ILLITERATE,en,images/IND-0445.jpg,kamuntu,kilima,nyani,pika,biliha,12.933,69.9671,222,29AB+99,55905 Davis Key,Sector 5,000445,KM,,,,,,NO,FALSE,FALSE,HOST_COMMUNITY,SETTLED,FALSE,NO,,[],[],[],[],[]
i0446,IND-0446,,Wendy,Brian,Jenkins,Wendy Brian Jenkins,Wendy Brian Jenkins,FEMALE,1997-06-24,28,MARRIED,"[{""type"": ""mobile"", ""number"": ""+10000000446"", ""is_primary"": true}]",,6822362090,XXXXXX2090,HIGHER_EDUCATION,en,images/IND-0446.jpg,kamuntu,kilima,pembe,wingi,bievu,18.7032,66.6898,244,87AB+66,34911 Wilson Extension,Sector 6,000446,KM,CRAFT,,EMPLOYED,1,BASIC,,,,,,,,,[],"[{""land_access"": ""TRUE"", ""land_size"": 9.85, ""productive_assets"": ""[\""TRACTOR\"", \""PLOUGH\""]""}, {""land_access"": ""TRUE"", ""land_size"": 3.95, ""productive_assets"": ""[\""OTHER\""]""}, {""land_access"": ""TRUE"", ""land_size"": 8.39, ""productive_assets"": null}]",[],[],[]
i0447,IND-0447,,Alicia,,Nguyen,Alicia Nguyen,Alicia Nguyen,FEMALE,2010-12-23,15,SINGLE,"[{""type"": ""mobile"", ""number"": ""+10000000447"", ""is_primary"": true}]",,5712708693,XXXXXX8693,INTERMEDIARY,en,images/IND-0447.jpg,kamuntu,kilima,pembe,jumba,bevu,15.001,71.0344,246,50AB+10,698 Adams Square Suite 905,Sector 7,000447,KM,BUSINESS_TRADE,,SELF_EMPLOYED,1,NONE,NO,FALSE,FALSE,IDP,SETTLED,FALSE,NO,,[],[],[],[],[]
i0448,IND-0448,,James,,Myers,James Myers,James Myers,MALE,2015-09-11,10,SINGLE,"[{""type"": ""mobile"", ""number"": ""+10000000448"", ""is_primary"": true}]",,9215678070,XXXXXX8070,BASIC,en,images/IND-0448.jpg,kamuntu,chakula,makali,sura,biluqo,12.3792,71.41,220,23AB+14,1357 Jackson Hills,Sector 8,000448,KM,,,,,,NO,FALSE,FALSE,HOST_COMMUNITY,SETTLED,FALSE,NO,,[],[],[],[],[]
i0449,IND-0449,,Heidi,,Graham,Heidi Graham,Heidi Graham,FEMALE,2023-10-24,2,SINGLE,"[{""type"": ""mobile"", ""number"": ""+10000000449"", ""is_primary"": true}]",,5779813535,XXXXXX3535,,en,images/IND-0449.jpg,kamuntu,faraja,asilani,mapicho,bauli,12.2679,69.3046,122,22AB+93,183 Baker Hills Suite 391,Sector 9,000449,KM,,,,,,NO,FALSE,FALSE,IDP,SETTLED,FALSE,NO,,[],[],[],[],[]
i0450,IND-0450,,Michelle,,Lane,Michelle Lane,Michelle Lane,FEMALE,2019-03-04,7,SINGLE,"[{""type"": ""mobile"", ""number"": ""+10000000450"", ""is_primary"": true}]",,5754448479,XXXXXX8479,HIGHER_EDUCATION,en,images/IND-0450.jpg,kamuntu,faraja,asilani,nguvu,bandari,10.9056,65.8571,127,09AB+58,1987 Clark Underpass Apt. 484,Sector 1,000450,KM,,,,,,NO,FALSE,FALSE,HOST_COMMUNITY,SETTLED,FALSE,NO,,[],[],[],"[{""disability_domain"": ""VISION"", ""disability_severity"": ""SOME_DIFFICULTY""}]",[]
i0451,IND-0451,,Jessica,,Fernandez,Jessica Fernandez,Jessica Fernandez,FEMALE,2005-10-03,20,MARRIED,"[{""type"": ""mobile"", ""number"": ""+10000000451"", ""is_primary"": true}]",,9477800442,XXXXXX0442,INTERMEDIARY,en,images/IND-0451.jpg,kamuntu,chakula,makali,cheka,biluqa,16.3284,67.3241,258,63AB+73,6498 Powers Plaza,Sector 2,000451,KM,AGRICULTURE,AGRICULTURE,UNEMPLOYED,0,BASIC,,,,,,,,,"[{""livestock_species"": ""CAMEL"", ""livestock_counts"": ""BAND_21_PLUS""}]",[],"[{""shock_type"": ""FLOOD"", ""shock_date"": ""2025-01-19"", ""shock_period"": ""2025-Q1"", ""coping_strategy"": ""CS_SEEK_AID""}, {""shock_type"": ""CONFLICT"", ""shock_date"": ""2025-07-19"", ""shock_period"": ""2025-Q3"", ""coping_strategy"": ""CS_SEEK_AID""}]",[],[]
i0452,IND-0452,,Catherine,,Smith,Catherine Smith,Catherine Smith,FEMALE,1985-12-04,40,MARRIED,"[{""type"": ""mobile"", ""number"": ""+10000000452"", ""is_primary"": true}]",barbaralewis@example.net,9924488511,XXXXXX8511,HIGHER_EDUCATION,en,images/IND-0452.jpg,kamuntu,faraja,asilani,mapicho,basi,13.4331,66.3974,174,34AB+63,8969 Alexa Lakes Suite 232,Sector 3,000452,KM,UNEMPLOYED,AGRICULTURE,RETIRED,2,NONE,,,,,,,,,"[{""livestock_species"": ""CATTLE"", ""livestock_counts"": ""BAND_6_10""}, {""livestock_species"": ""CATTLE"", ""livestock_counts"": ""BAND_1_5""}]","[{""land_access"": ""TRUE"", ""land_size"": 1.08, ""productive_assets"": ""[\""PLOUGH\""]""}]",[],[],[]
i0453,IND-0453,,Nicole,,Cannon,Nicole Cannon,Nicole Cannon,FEMALE,1976-07-22,49,MARRIED,"[{""type"": ""mobile"", ""number"": ""+10000000453"", ""is_primary"": true}]",,2742870683,XXXXXX0683,INTERMEDIARY,en,images/IND-0453.jpg,kamuntu,chakula,makali,cheka,biluqa,16.3498,67.3586,202,63AB+73,5136 Colon Rue Apt. 493,Sector 4,000453,KM,WAGE_LABOR,,EMPLOYED,4,BASIC,,,,,,,,,"[{""livestock_species"": ""CAMEL"", ""livestock_counts"": ""BAND_11_20""}]",[],[],[],"[{""program_name"": ""PROG_CASH_TRANSFER"", ""program_start_date"": ""2023-01-20"", ""program_exit_date"": null}]"
i0454,IND-0454,,Jennifer,,Wilson,Jennifer Wilson,Jennifer Wilson,FEMALE,2016-08-07,9,SINGLE,"[{""type"": ""mobile"", ""number"": ""+10000000454"", ""is_primary"": true}]",,4509132563,XXXXXX2563,ILLITERATE,en,images/IND-0454.jpg,kamuntu,chakula,njia,wingu,bilufo,13.3187,65.3203,212,33AB+53,34778 Henderson Camp,Sector 5,000454,KM,,,,,,NO,FALSE,FALSE,IDP,SETTLED,FALSE,NO,,[],[],[],[],[]
i0455,IND-0455,,Dakota,,Nelson,Dakota Nelson,Dakota Nelson,MALE,1994-12-16,31,MARRIED,"[{""type"": ""mobile"", ""number"": ""+10000000455"", ""is_primary"": true}]",greenlinda@example.net,7777163837,XXXXXX3837,BASIC,en,images/IND-0455.jpg,kamuntu,faraja,asilani,usawa,baadhi,13.0096,67.0582,131,30AB+70,070 Michele Corner,Sector 6,000455,KM,SERVICES,AGRICULTURE,UNEMPLOYED,1,BASIC,,,,,,,,,[],"[{""land_access"": ""TRUE"", ""land_size"": 8.11, ""productive_assets"": ""[\""PLOUGH\"", \""TRACTOR\""]""}, {""land_access"": ""TRUE"", ""land_size"": 9.06, ""productive_assets"": ""[\""TRACTOR\""]""}]",[],[],"[{""program_name"": ""PROG_HEALTH_INSURANCE"", ""program_start_date"": ""2025-01-25"", ""program_exit_date"": null}]"
i0456,IND-0456,,Emily,,Evans,Emily Evans,Emily Evans,FEMALE,1961-07-07,64,MARRIED,"[{""type"": ""mobile"", ""number"": ""+10000000456"", ""is_primary"": true}]",lesterrichard@example.com,7487221152,XXXXXX1152,HIGHER_EDUCATION,en,images/IND-0456.jpg,kamuntu,faraja,zawadi,kuweza,bilixi,11.6448,65.6453,65,16AB+56,2319 Alejandra Village,Sector 7,000456,KM,UNEMPLOYED,,SELF_EMPLOYED,7,BASIC,NO,FALSE,FALSE,IDP,SETTLED,FALSE,NO,,[],"[{""land_access"": ""TRUE"", ""land_size"": 8.4, ""productive_assets"": ""[\""PLOUGH\"", \""TRACTOR\""]""}, {""land_access"": ""FALSE"", ""land_size"": null, ""productive_assets"": null}]",[],[],"[{""program_name"": ""PROG_FOOD_AID"", ""program_start_date"": ""2025-01-28"", ""program_exit_date"": null}, {""program_name"": ""PROG_CASH_TRANSFER"", ""program_start_date"": ""2023-03-25"", ""program_exit_date"": null}]"
i0457,IND-0457,,Kevin,Alicia,Hampton,Kevin Alicia Hampton,Kevin Alicia Hampton,MALE,1993-06-09,33,SINGLE,"[{""type"": ""mobile"", ""number"": ""+10000000457"", ""is_primary"": true}]",pwilkerson@example.net,1133937440,XXXXXX7440,INTERMEDIARY,en,images/IND-0457.jpg,kamuntu,faraja,tunza,kufa,bilosi,10.3332,69.349,210,03AB+93,5963 Robinson Coves,Sector 8,000457,KM,BUSINESS_TRADE,SERVICES,UNEMPLOYED,1,NONE,,,,,,,,,[],[],[],[],[]
i0458,IND-0458,,Casey,,Booker,Casey Booker,Casey Booker,FEMALE,2006-07-18,19,MARRIED,"[{""type"": ""mobile"", ""number"": ""+10000000458"", ""is_primary"": true}]",,9265587451,XXXXXX7451,CAN_READ_AND_WRITE,en,images/IND-0458.jpg,kamuntu,chakula,rafiki,eneza,biluli,18.234,67.1654,273,82AB+71,4907 Lyons Creek Suite 867,Sector 9,000458,KM,GOVT_EMPLOYMENT,,UNEMPLOYED,0,BASIC,,,,,,,,,"[{""livestock_species"": ""CATTLE"", ""livestock_counts"": ""BAND_1_5""}]",[],[],[],"[{""program_name"": ""PROG_CASH_TRANSFER"", ""program_start_date"": ""2024-05-08"", ""program_exit_date"": null}, {""program_name"": ""PROG_HEALTH_INSURANCE"", ""program_start_date"": ""2023-03-04"", ""program_exit_date"": null}]"
i0459,IND-0459,,Michael,,Richmond,Michael Richmond,Michael Richmond,MALE,2010-07-25,15,SINGLE,"[{""type"": ""mobile"", ""number"": ""+10000000459"", ""is_primary"": true}]",,8120740945,XXXXXX0945,INTERMEDIARY,en,images/IND-0459.jpg,kamuntu,kilima,mkutani,kwetu,asaante,18.0075,71.9236,85,80AB+19,7540 Mckenzie Shore,Sector 1,000459,KM,GOVT_EMPLOYMENT,,SELF_EMPLOYED,5,NONE,NO,FALSE,FALSE,HOST_COMMUNITY,PASTORALIST,TRUE,NO,,[],[],[],[],[]
i0460,IND-0460,,Rebecca,,Brown,Rebecca Brown,Rebecca Brown,FEMALE,1991-12-12,34,MARRIED,"[{""type"": ""mobile"", ""number"": ""+10000000460"", ""is_primary"": true}]",,8817147252,XXXXXX7252,HIGHER_EDUCATION,en,images/IND-0460.jpg,kamuntu,faraja,sihaya,kutaka,bileh,18.5285,68.5126,158,85AB+85,8645 Amanda Freeway,Sector 2,000460,KM,LIVESTOCK,SERVICES,SELF_EMPLOYED,1,BASIC,,,,,,,,,[],"[{""land_access"": ""TRUE"", ""land_size"": 0.29, ""productive_assets"": null}, {""land_access"": ""TRUE"", ""land_size"": 3.29, ""productive_assets"": null}, {""land_access"": ""TRUE"", ""land_size"": 1.05, ""productive_assets"": null}]",[],[],[]
i0461,IND-0461,,Scott,,Price,Scott Price,Scott Price,MALE,2004-05-16,22,SINGLE,"[{""type"": ""mobile"", ""number"": ""+10000000461"", ""is_primary"": true}]",qpennington@example.com,9752563670,XXXXXX3670,ILLITERATE,en,images/IND-0461.jpg,kamuntu,jasiri,simba,tanzu,bilusi,13.9683,69.9569,198,39AB+99,43275 Mccormick Harbor,Sector 3,000461,KM,UNEMPLOYED,,SELF_EMPLOYED,6,SMARTPHONE,,,,,,,,,[],"[{""land_access"": ""TRUE"", ""land_size"": 8.71, ""productive_assets"": ""[\""PLOUGH\""]""}, {""land_access"": ""TRUE"", ""land_size"": 1.04, ""productive_assets"": ""[\""OTHER\"", \""TRACTOR\""]""}]",[],[],"[{""program_name"": ""PROG_FOOD_AID"", ""program_start_date"": ""2024-06-20"", ""program_exit_date"": null}]"
i0462,IND-0462,,Sharon,,Morrow,Sharon Morrow,Sharon Morrow,FEMALE,2019-07-01,6,SINGLE,"[{""type"": ""mobile"", ""number"": ""+10000000462"", ""is_primary"": true}]",,6348227727,XXXXXX7727,ILLITERATE,en,images/IND-0462.jpg,kamuntu,kilima,nyani,pika,biliha,12.9831,69.9864,221,29AB+99,6561 Holly Parkways Apt. 569,Sector 4,000462,KM,,,,,,NO,FALSE,FALSE,IDP,SETTLED,FALSE,NO,,[],[],[],"[{""disability_domain"": ""COMMUNICATION"", ""disability_severity"": ""A_LOT_OF_DIFFICULTY""}, {""disability_domain"": ""COGNITION"", ""disability_severity"": ""CANNOT_DO_AT_ALL""}]",[]
i0463,IND-0463,,Monica,,Kelley,Monica Kelley,Monica Kelley,FEMALE,1965-01-13,61,MARRIED,"[{""type"": ""mobile"", ""number"": ""+10000000463"", ""is_primary"": true}]",shawn00@example.net,8446676790,XXXXXX6790,CAN_READ_AND_WRITE,en,images/IND-0463.jpg,kamuntu,jasiri,mapema,ushindi,bimaxa,16.7121,70.7661,254,67AB+07,720 Gonzalez Inlet,Sector 5,000463,KM,LIVESTOCK,,EMPLOYED,4,BASIC,NO,FALSE,FALSE,HOST_COMMUNITY,SETTLED,FALSE,NO,,"[{""livestock_species"": ""CAMEL"", ""livestock_counts"": ""BAND_6_10""}, {""livestock_species"": ""DONKEY"", ""livestock_counts"": ""BAND_21_PLUS""}, {""livestock_species"": ""GOATS"", ""livestock_counts"": ""BAND_11_20""}]",[],[],"[{""disability_domain"": ""MOBILITY"", ""disability_severity"": ""A_LOT_OF_DIFFICULTY""}]",[]
i0464,IND-0464,,Emily,,Miller,Emily Miller,Emily Miller,FEMALE,2000-02-12,26,MARRIED,"[{""type"": ""mobile"", ""number"": ""+10000000464"", ""is_primary"": true}]",,3483097086,XXXXXX7086,HIGHER_EDUCATION,en,images/IND-0464.jpg,kamuntu,kilima,mkutani,mtai,baraka,12.4373,69.4456,124,24AB+94,82965 Mendoza Street,Sector 6,000464,KM,GOVT_EMPLOYMENT,UNEMPLOYED,RETIRED,4,SMARTPHONE,,,,,,,,,"[{""livestock_species"": ""GOATS"", ""livestock_counts"": ""BAND_1_5""}, {""livestock_species"": ""CAMEL"", ""livestock_counts"": ""BAND_6_10""}, {""livestock_species"": ""DONKEY"", ""livestock_counts"": ""BAND_6_10""}]",[],[],[],"[{""program_name"": ""PROG_HEALTH_INSURANCE"", ""program_start_date"": ""2023-06-20"", ""program_exit_date"": null}]"
i0465,IND-0465,,Brandi,,Thompson,Brandi Thompson,Brandi Thompson,FEMALE,2019-10-04,6,SINGLE,"[{""type"": ""mobile"", ""number"": ""+10000000465"", ""is_primary"": true}]",,6488318795,XXXXXX8795,BASIC,en,images/IND-0465.jpg,kamuntu,kilima,mkutani,msitu,bambi,14.5133,66.5281,269,45AB+65,3165 Phillip Lane Apt. 008,Sector 7,000465,KM,,,,,,NO,FALSE,FALSE,HOST_COMMUNITY,SETTLED,FALSE,NO,,[],[],[],[],[]
i0466,IND-0466,,Matthew,,Sims,Matthew Sims,Matthew Sims,MALE,1958-09-27,67,MARRIED,"[{""type"": ""mobile"", ""number"": ""+10000000466"", ""is_primary"": true}]",,6048301832,XXXXXX1832,ILLITERATE,en,images/IND-0466.jpg,kamuntu,kilima,mkutani,kwetu,athari,11.4383,70.3836,96,14AB+03,3420 Williamson Rapid,Sector 8,000466,KM,WAGE_LABOR,,EMPLOYED,2,NONE,YES,FALSE,FALSE,HOST_COMMUNITY,SETTLED,FALSE,NO,,"[{""livestock_species"": ""CHICKEN"", ""livestock_counts"": ""BAND_6_10""}, {""livestock_species"": ""CAMEL"", ""livestock_counts"": ""BAND_11_20""}]","[{""land_access"": ""TRUE"", ""land_size"": 0.81, ""productive_assets"": null}]",[],[],[]
